date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/12/11 9:45,9176,469,5792,-675,2711,1066,7105
2016/12/11 10:00,9042,469,5934,-569,2863,1157,7246
2016/12/11 10:15,9980,804,6467,-995,2924,1036,6683
2016/12/11 10:30,10047,737,6965,-1066,3229,1036,6613
2016/12/11 10:45,10918,871,6858,-569,3259,1036,6753
2016/12/11 11:00,10315,804,7143,-711,3137,1066,7597
2016/12/11 11:15,9578,469,6610,-1102,2772,853,7668
2016/12/11 11:30,8306,-67,5828,-1457,2772,883,7949
2016/12/11 11:45,7435,-1206,4904,-1919,2376,731,7949
2016/12/11 12:00,6765,-335,4620,-1564,2193,761,8160
2016/12/11 12:15,6765,-737,4477,-1777,2284,822,8160
2016/12/11 12:30,7502,0,4797,-1777,2437,944,8231
2016/12/11 12:45,7770,335,5188,-1208,2254,914,8371
2016/12/11 13:00,7100,67,4868,-1031,2193,975,9075
2016/12/11 13:15,7033,-67,4939,-1208,2315,1097,9638
2016/12/11 13:30,6966,201,5082,-1315,2376,1036,9708
2016/12/11 13:45,7167,335,5366,-640,2224,914,9638
2016/12/11 14:00,7033,268,5010,-817,2041,883,9286
2016/12/11 14:15,7435,469,5508,-675,2102,1005,9004
2016/12/11 14:30,7904,402,5686,-497,2315,1036,9004
2016/12/11 14:45,7770,201,5010,-746,2315,1066,9286
2016/12/11 15:00,7502,938,5401,-533,2284,1066,9145
2016/12/11 15:15,7100,0,4904,-1386,2284,1127,9145
2016/12/11 15:30,7770,0,5259,-1137,2376,1036,9004
2016/12/11 15:45,7971,-67,5259,-782,2437,944,9004
2016/12/11 16:00,8774,201,5792,-640,2650,975,8864
2016/12/11 16:15,8774,0,6076,-1031,2680,822,8864
2016/12/11 16:30,9310,201,6148,-924,2894,822,9004
2016/12/11 16:45,9176,0,5863,-1279,2924,731,8864
2016/12/11 17:00,8774,-67,5828,-1315,3076,822,9215
2016/12/11 17:15,8506,-335,5579,-1564,2863,701,9075
2016/12/11 17:30,8439,-536,5472,-1706,2985,731,8864
2016/12/11 17:45,8774,-402,5615,-1670,3107,761,8371
2016/12/11 18:00,8640,-536,5579,-1919,3198,822,8371
2016/12/11 18:15,8439,-603,5330,-1848,3107,822,8512
2016/12/11 18:30,8439,-603,5401,-1777,3015,761,8160
2016/12/11 18:45,8439,-536,5366,-1741,2985,761,7949
2016/12/11 19:00,8105,-603,5188,-1777,2924,792,8020
2016/12/11 19:15,7770,-670,4868,-1990,2741,731,7738
2016/12/11 19:30,7502,-737,4797,-1883,2863,731,7949
2016/12/11 19:45,7301,-804,4655,-1954,2559,731,7809
2016/12/11 20:00,7234,-871,4762,-1883,2467,701,7809
2016/12/11 20:15,6564,-871,4335,-1954,2284,701,7457
2016/12/11 20:30,6698,-670,4548,-1777,2163,670,7597
2016/12/11 20:45,6698,-603,4513,-1706,2224,761,7809
2016/12/11 21:00,8172,-737,6148,-1954,1919,640,7879
2016/12/11 21:15,8306,-67,6503,-782,1949,640,7879
2016/12/11 21:30,8841,0,7320,-746,1797,609,8020
2016/12/11 21:45,8372,-134,6681,-1066,1706,579,8090
2016/12/11 22:00,9042,0,7320,-1173,1858,761,8301
2016/12/11 22:15,9645,268,7604,-746,2102,761,7949
2016/12/11 22:30,10315,804,8884,0,1949,761,7949
2016/12/11 22:45,10717,536,8173,-355,2071,792,8160
2016/12/11 23:00,11119,1674,9168,284,1919,761,8301
2016/12/11 23:15,13329,1407,9204,36,4417,1249,8160
2016/12/11 23:30,14334,2143,10163,178,4234,1279,8231
2016/12/11 23:45,13798,2143,9630,355,4234,1249,8442
2016/12/12 0:00,14267,2143,10092,391,4142,1310,8653
2016/12/12 0:15,13999,2545,10092,426,4173,1157,8864
2016/12/12 0:30,14334,2143,9985,213,4082,1188,8582
2016/12/12 0:45,14133,3014,10696,853,4173,1310,8653
2016/12/12 1:00,11788,1674,7747,-178,4173,1310,8934
2016/12/12 1:15,13195,2143,9132,142,4234,1310,9426
2016/12/12 1:30,13798,2411,9666,569,3960,1249,9849
2016/12/12 1:45,13530,2478,10056,391,3990,1188,9075
2016/12/12 2:00,13329,2545,9594,36,3960,1218,9356
2016/12/12 2:15,13798,2076,9630,320,3838,1249,9567
2016/12/12 2:30,13396,2478,9879,320,3838,1157,9708
2016/12/12 2:45,11922,1741,8244,-71,3807,1218,9778
2016/12/12 3:00,12659,1407,8990,-36,3777,1127,10200
2016/12/12 3:15,13731,2478,9950,533,3868,1157,10552
2016/12/12 3:30,13664,2210,9843,284,3868,1097,11396
2016/12/12 3:45,13999,2545,9950,782,3777,1127,11396
2016/12/12 4:00,13061,1541,9310,284,3868,1218,11467
2016/12/12 4:15,13463,1608,9452,-71,4051,1218,12029
2016/12/12 4:30,13128,2143,8671,71,3990,1218,12100
2016/12/12 4:45,13664,1875,9452,178,4051,1127,12311
2016/12/12 5:00,13731,2277,9204,178,4142,1188,12240
2016/12/12 5:15,14669,2545,10554,320,4203,1127,12381
2016/12/12 5:30,13262,1072,8742,-569,4234,1157,11889
2016/12/12 5:45,15405,2545,10554,426,4630,1249,11607
2016/12/12 6:00,15338,2344,10589,533,4599,1127,11256
2016/12/12 6:15,13463,938,8742,-675,4782,1218,10622
2016/12/12 6:30,14937,2478,10021,640,4873,1249,10552
2016/12/12 6:45,15070,1340,9914,-36,5117,1371,10341
2016/12/12 7:00,14334,1674,9061,-462,5117,1310,10482
2016/12/12 7:15,13329,670,8066,-1244,5208,1340,10904
2016/12/12 7:30,13597,1273,8138,-853,5269,1675,11889
2016/12/12 7:45,13128,2076,8244,-249,5239,1523,12522
2016/12/12 8:00,9913,603,7285,-1350,2711,1127,13085
2016/12/12 8:15,9980,1072,7818,-462,2619,1066,13999
2016/12/12 8:30,9980,737,7569,-995,2467,1097,14632
2016/12/12 8:45,10114,1474,7569,-462,2467,1036,13436
2016/12/12 9:00,7971,335,5828,-2061,2315,944,13436
2016/12/12 9:15,8038,-603,5330,-2274,2437,1127,13929
2016/12/12 9:30,8038,469,5472,-1457,2345,944,13999
2016/12/12 9:45,8105,0,5543,-1173,2559,1036,13999
2016/12/12 10:00,8841,201,6183,-1315,2680,1066,14421
2016/12/12 10:15,8573,0,6041,-1244,2650,1036,15195
2016/12/12 10:30,9444,-67,6148,-1421,2955,1097,15336
2016/12/12 10:45,9310,67,6290,-1564,3107,975,15617
2016/12/12 11:00,9511,67,6858,-924,2833,975,16250
2016/12/12 11:15,8439,-201,5828,-1386,2619,914,16321
2016/12/12 11:30,7636,-335,5224,-1990,2650,975,16109
2016/12/12 11:45,7167,-1072,4691,-2132,2345,853,16321
2016/12/12 12:00,6765,-938,4335,-2487,2102,822,16602
2016/12/12 12:15,6564,-469,4655,-2203,2041,853,16109
2016/12/12 12:30,6631,-603,4442,-1954,2132,883,16743
2016/12/12 12:45,7167,0,4513,-1883,2010,822,16461
2016/12/12 13:00,7100,-402,4797,-817,1949,761,16109
2016/12/12 13:15,7435,67,5330,-817,1919,792,16109
2016/12/12 13:30,7770,134,5792,-711,1919,731,16461
2016/12/12 13:45,8105,670,5579,-426,1980,792,16602
2016/12/12 14:00,7703,737,5686,-711,1888,883,16321
2016/12/12 14:15,7703,134,5188,-782,2102,883,15687
2016/12/12 14:30,7033,670,5046,-1066,2193,944,15547
2016/12/12 14:45,7703,268,5010,-569,2345,944,15687
2016/12/12 15:00,7703,0,5615,-817,2102,853,14703
2016/12/12 15:15,7368,0,5046,-1031,2224,883,14140
2016/12/12 15:30,7234,67,5224,-924,2193,914,13858
2016/12/12 15:45,7569,-67,5188,-853,2498,914,14140
2016/12/12 16:00,7837,134,5543,-924,2498,944,13999
2016/12/12 16:15,8506,67,5757,-1031,2619,822,14843
2016/12/12 16:30,9109,201,6183,-1031,2924,822,15336
2016/12/12 16:45,9176,0,6254,-1173,2924,853,14703
2016/12/12 17:00,9042,-134,5934,-1492,3107,883,14351
2016/12/12 17:15,8908,-469,5650,-1848,3229,883,13858
2016/12/12 17:30,8841,-402,5650,-1706,3076,731,13718
2016/12/12 17:45,8439,-670,5401,-1919,3076,761,14351
2016/12/12 18:00,8707,-469,5792,-1706,2924,701,14491
2016/12/12 18:15,8439,-603,5579,-1812,2894,701,13718
2016/12/12 18:30,8372,-469,5650,-1706,2894,701,13085
2016/12/12 18:45,8239,-603,5295,-1883,2894,701,13225
2016/12/12 19:00,7770,-670,5117,-1848,2711,731,12451
2016/12/12 19:15,8105,-536,5117,-1670,2650,701,11537
2016/12/12 19:30,7636,-536,5188,-1670,2619,701,11185
2016/12/12 19:45,7770,-469,5082,-1670,2589,731,11326
2016/12/12 20:00,7234,-469,4939,-1635,2376,701,11537
2016/12/12 20:15,7100,-536,4833,-1706,2254,701,11044
2016/12/12 20:30,6765,-536,4655,-1635,2071,701,11396
2016/12/12 20:45,6497,-737,4371,-1883,2102,670,11678
2016/12/12 21:00,6229,-871,4087,-1919,1888,640,12522
2016/12/12 21:15,6497,-335,4762,-1564,1736,609,11959
2016/12/12 21:30,5894,-536,4193,-1564,1767,670,12240
2016/12/12 21:45,6564,-134,4726,-1244,1797,640,12381
2016/12/12 22:00,7971,268,6112,-462,1797,670,12240
2016/12/12 22:15,8506,469,6396,-355,1767,640,12240
2016/12/12 22:30,7703,0,5899,-711,1828,640,11889
2016/12/12 22:45,7435,-536,5792,-746,1675,670,11537
2016/12/12 23:00,7569,134,5970,-1173,1645,640,12170
2016/12/12 23:15,7301,-67,5899,-1173,1584,640,11607
2016/12/12 23:30,7435,-603,6005,-1635,1523,609,10904
2016/12/12 23:45,9042,67,7498,-711,1523,640,10482
2016/12/13 0:00,9578,134,8066,-355,1523,609,10552
2016/12/13 0:15,9243,670,7853,-497,1523,609,10974
2016/12/13 0:30,8506,-67,6894,-604,1553,640,10974
2016/12/13 0:45,8707,268,7640,-711,1492,640,10904
2016/12/13 1:00,8239,603,6574,-1208,1553,670,11185
2016/12/13 1:15,9913,335,8031,-178,1736,731,11537
2016/12/13 1:30,9846,938,7782,-533,1675,701,11115
2016/12/13 1:45,9712,0,8102,-71,1645,731,9004
2016/12/13 2:00,8506,67,7000,-853,1614,701,7175
2016/12/13 2:15,8707,402,7285,-853,1523,701,7738
2016/12/13 2:30,8774,335,6929,-1208,1553,701,7949
2016/12/13 2:45,9511,737,7214,-462,1432,670,8723
2016/12/13 3:00,8908,804,7676,-853,1432,640,7738
2016/12/13 3:15,9042,670,7427,-391,1614,701,7527
2016/12/13 3:30,8707,67,7427,-533,1432,640,6894
2016/12/13 3:45,9042,335,7427,-355,1462,640,7809
2016/12/13 4:00,8372,-335,6396,-817,1523,640,8582
2016/12/13 4:15,7167,0,5757,-1528,1523,640,8512
2016/12/13 4:30,8105,-201,6005,-1031,1584,640,8793
2016/12/13 4:45,7502,-67,5650,-1386,1675,701,8512
2016/12/13 5:00,8640,-201,6858,-817,1736,670,8442
2016/12/13 5:15,8306,0,7000,-1315,1797,1005,8653
2016/12/13 5:30,9109,0,6752,-1102,1888,731,9215
2016/12/13 5:45,8975,0,6610,-1706,2102,761,8231
2016/12/13 6:00,8774,-268,6325,-1848,2376,853,7246
2016/12/13 6:15,9913,67,7391,-1350,2284,853,6683
2016/12/13 6:30,9779,-67,7178,-1066,2437,792,5487
2016/12/13 6:45,10114,-201,8031,-1457,2376,640,5768
2016/12/13 7:00,9243,-804,6610,-2025,2589,670,5628
2016/12/13 7:15,10382,0,7747,-1421,2680,609,5628
2016/12/13 7:30,10516,-335,7711,-853,2711,670,5909
2016/12/13 7:45,10650,-134,8031,-1173,2680,822,6120
2016/12/13 8:00,9310,0,6823,-1208,2680,883,7035
2016/12/13 8:15,8707,-134,6148,-1848,2772,853,7105
2016/12/13 8:30,8640,-536,6183,-1741,2741,914,6542
2016/12/13 8:45,8372,-67,5792,-1741,2498,883,5276
2016/12/13 9:00,8707,201,6254,-1386,2650,975,5839
2016/12/13 9:15,9243,402,6467,-1279,2467,883,6542
2016/12/13 9:30,9243,134,6823,-711,2559,975,7457
2016/12/13 9:45,9511,67,6503,-1137,2559,883,6613
2016/12/13 10:00,9645,670,7000,-782,2711,853,6542
2016/12/13 10:15,10650,603,7747,-711,2711,822,6191
2016/12/13 10:30,11052,670,7818,-1031,2863,914,6261
2016/12/13 10:45,10650,335,7747,-1031,2863,731,6402
2016/12/13 11:00,8975,-134,6325,-675,2619,701,6964
2016/12/13 11:15,9109,0,6254,-1244,2559,670,6894
2016/12/13 11:30,7971,-134,5543,-1279,2406,761,5909
2016/12/13 11:45,7234,-536,4939,-2381,2254,761,5839
2016/12/13 12:00,7435,-1139,4868,-1599,2163,731,6683
2016/12/13 12:15,7100,-335,5046,-2168,2193,731,7879
2016/12/13 12:30,7636,-335,4797,-2132,2254,761,8090
2016/12/13 12:45,7703,-134,5010,-1777,2284,822,7809
2016/12/13 13:00,7167,-201,5508,-1386,2132,853,8160
2016/12/13 13:15,6832,-268,5046,-1208,2132,822,8723
2016/12/13 13:30,7100,-536,4904,-1635,1980,731,8653
2016/12/13 13:45,7234,0,5366,-1492,2102,822,9356
2016/12/13 14:00,7100,-402,5010,-1315,2102,761,9989
2016/12/13 14:15,7569,-268,4868,-1848,2071,701,9778
2016/12/13 14:30,7368,-469,5153,-1492,1949,731,10130
2016/12/13 14:45,6765,-201,4868,-1244,1919,701,8723
2016/12/13 15:00,6832,0,4762,-1741,2132,761,8512
2016/12/13 15:15,6966,-737,4939,-1812,2071,731,7879
2016/12/13 15:30,7234,-670,4904,-1670,2163,761,8020
2016/12/13 15:45,7368,-1072,4975,-2274,2284,731,8090
2016/12/13 16:00,7770,-1072,5259,-2274,2498,761,8723
2016/12/13 16:15,8439,-536,5686,-1741,2802,761,9215
2016/12/13 16:30,9176,-469,6076,-1741,3076,731,9497
2016/12/13 16:45,9377,-469,6112,-1741,3229,822,9145
2016/12/13 17:00,8774,-603,5721,-1919,3046,761,8723
2016/12/13 17:15,8439,-938,5401,-2132,2955,761,8020
2016/12/13 17:30,8172,-1072,5224,-2274,3015,731,9356
2016/12/13 17:45,8172,-1072,5153,-2345,2985,761,8864
2016/12/13 18:00,8038,-1072,5010,-2239,2924,761,7949
2016/12/13 18:15,7636,-1072,4939,-2274,2741,731,7386
2016/12/13 18:30,7636,-1139,4975,-2274,2589,670,7316
2016/12/13 18:45,7435,-1139,4762,-2274,2650,670,7809
2016/12/13 19:00,7368,-1139,4726,-2239,2650,701,7949
2016/12/13 19:15,7234,-1139,4584,-2274,2589,701,7949
2016/12/13 19:30,6966,-1273,4513,-2345,2437,640,9497
2016/12/13 19:45,6698,-1139,4300,-2274,2254,670,10411
2016/12/13 20:00,6497,-1206,4193,-2203,2284,731,10200
2016/12/13 20:15,6296,-1072,4122,-2203,2284,761,9919
2016/12/13 20:30,5961,-1206,3944,-2239,2102,701,9919
2016/12/13 20:45,5760,-1139,3838,-2310,1888,670,8090
2016/12/13 21:00,6028,-938,4122,-1954,1949,701,7668
2016/12/13 21:15,7703,-871,5828,-1848,1888,701,8020
2016/12/13 21:30,7435,-335,5828,-2203,1736,701,7386
2016/12/13 21:45,7301,-1072,5650,-2203,1706,701,7246
2016/12/13 22:00,8306,-536,6610,-1599,1645,640,8090
2016/12/13 22:15,9377,-268,7533,-1492,1828,670,7316
2016/12/13 22:30,10717,670,8706,-107,1828,701,5909
2016/12/13 22:45,11253,1206,9097,-107,1828,670,6542
2016/12/13 23:00,9377,335,7889,-711,1828,701,5698
2016/12/13 23:15,14602,2880,10447,426,4356,1249,4573
2016/12/13 23:30,15137,2277,10803,604,4203,1157,4995
2016/12/13 23:45,13128,1942,9523,107,4295,1249,5768
2016/12/14 0:00,14669,1942,10270,-71,4234,1157,5628
2016/12/14 0:15,16008,3148,11904,1066,4112,1218,6261
2016/12/14 0:30,15405,2344,11194,462,4021,1218,5909
2016/12/14 0:45,15874,2545,11122,888,4112,1279,6402
2016/12/14 1:00,15204,2813,11300,782,4082,1249,6753
2016/12/14 1:15,12726,1741,9701,-36,3899,1157,6613
2016/12/14 1:30,15137,2880,10980,711,3777,975,6683
2016/12/14 1:45,14870,2813,11833,959,3686,1066,7105
2016/12/14 2:00,13932,2344,9808,426,3716,1036,8020
2016/12/14 2:15,13396,1608,9559,36,3716,975,7105
2016/12/14 2:30,14066,3081,10661,533,3777,1157,7105
2016/12/14 2:45,13128,2210,9523,0,3899,1157,6824
2016/12/14 3:00,14535,2545,10234,675,3899,1157,6542
2016/12/14 3:15,15740,2947,11549,1066,3838,1188,6683
2016/12/14 3:30,15673,2813,11300,1457,3929,1279,6753
2016/12/14 3:45,13731,2210,9559,178,3899,1218,6542
2016/12/14 4:00,14334,1741,9985,284,4082,1218,5979
2016/12/14 4:15,15137,3081,11051,675,4082,1218,5135
2016/12/14 4:30,15606,2746,11442,853,3960,1218,5276
2016/12/14 4:45,13597,2679,9417,640,3990,1097,5909
2016/12/14 5:00,15204,1741,10696,640,4051,1157,5276
2016/12/14 5:15,15606,2813,10767,853,4203,1066,5487
2016/12/14 5:30,14937,3282,10803,1208,4325,1218,5979
2016/12/14 5:45,16075,2143,11229,640,4569,1218,6472
2016/12/14 6:00,15539,2277,10980,107,4477,1097,7035
2016/12/14 6:15,15807,2545,11158,178,4691,1340,5909
2016/12/14 6:30,15673,2277,10838,-36,4873,1371,6261
2016/12/14 6:45,14937,2679,9559,0,4965,1371,5909
2016/12/14 7:00,17013,3282,11975,888,5056,1371,6050
2016/12/14 7:15,16879,4421,10980,426,5391,1462,5909
2016/12/14 7:30,16812,2880,11051,284,5544,1432,5909
2016/12/14 7:45,16008,2411,10199,-178,5544,1492,5909
2016/12/14 8:00,12592,938,9559,-178,2955,1066,6050
2016/12/14 8:15,12123,804,8955,-391,2741,944,6613
2016/12/14 8:30,11387,871,8742,-284,2741,1066,6683
2016/12/14 8:45,12994,1206,9914,0,2680,1036,6964
2016/12/14 9:00,10918,536,8138,-853,2772,1310,7457
2016/12/14 9:15,10851,1072,8351,-497,2680,1127,6683
2016/12/14 9:30,10248,938,7782,-640,2650,1097,6964
2016/12/14 9:45,11052,536,7960,-462,2772,1188,7597
2016/12/14 10:00,11922,1541,8635,0,2955,1066,8442
2016/12/14 10:15,12458,1273,8599,-817,3350,1218,9286
2016/12/14 10:30,12726,1005,8990,-178,3564,1279,8371
2016/12/14 10:45,12525,1608,9381,-320,3686,1218,8512
2016/12/14 11:00,11788,737,8422,-995,3350,1066,8934
2016/12/14 11:15,11387,469,8173,-1066,3137,1127,9215
2016/12/14 11:30,10248,67,7071,-888,2985,1066,9426
2016/12/14 11:45,9243,134,6610,-1741,2711,975,9919
2016/12/14 12:00,9779,67,7356,-1670,2406,883,10482
2016/12/14 12:15,9578,-201,6610,-1670,2833,883,9215
2016/12/14 12:30,9243,-67,6645,-1635,2528,1157,9497
2016/12/14 12:45,9846,67,7107,-817,2619,975,9638
2016/12/14 13:00,9243,-134,6858,-1492,2437,761,9778
2016/12/14 13:15,9913,603,7036,-1102,2284,761,10622
2016/12/14 13:30,9176,536,7853,-640,2102,731,10833
2016/12/14 13:45,9779,603,7107,-817,2254,853,10271
2016/12/14 14:00,9511,938,6965,-462,2315,883,11256
2016/12/14 14:15,9176,134,6894,-817,2071,792,10200
2016/12/14 14:30,9444,670,7107,-604,2071,761,9778
2016/12/14 14:45,9109,67,7036,-782,2041,701,9989
2016/12/14 15:00,9444,402,6787,-1173,2071,701,10200
2016/12/14 15:15,8975,0,6752,-1599,2193,822,10833
2016/12/14 15:30,8908,-268,6716,-1670,2254,731,10411
2016/12/14 15:45,9578,-201,7071,-1457,2437,731,10482
2016/12/14 16:00,9913,0,7320,-1208,2528,761,10271
2016/12/14 16:15,10315,0,7604,-924,2741,731,10693
2016/12/14 16:30,11052,402,8031,-640,3076,731,10622
2016/12/14 16:45,10985,67,7782,-1031,3107,670,10130
2016/12/14 17:00,8975,-402,6112,-1670,2894,670,10622
2016/12/14 17:15,8975,-536,5899,-1777,3046,640,10622
2016/12/14 17:30,9042,-603,6005,-1812,3046,640,10271
2016/12/14 17:45,9176,-603,6005,-1564,3107,670,10552
2016/12/14 18:00,9243,-469,6183,-1670,3015,640,9989
2016/12/14 18:15,8975,-603,6041,-1706,2985,640,10341
2016/12/14 18:30,9176,-536,6254,-1706,3015,640,10552
2016/12/14 18:45,9176,-469,6254,-1528,2985,609,10411
2016/12/14 19:00,9042,-536,6148,-1350,2894,609,10482
2016/12/14 19:15,8573,-603,5863,-1599,2833,640,9919
2016/12/14 19:30,8707,-536,5970,-1528,2833,670,9567
2016/12/14 19:45,8372,-603,5686,-1741,2650,670,9215
2016/12/14 20:00,8239,-603,5579,-1777,2589,701,10060
2016/12/14 20:15,8038,-603,5437,-1777,2619,761,9919
2016/12/14 20:30,7502,-737,5153,-1919,2498,731,10271
2016/12/14 20:45,7234,-670,4868,-1954,2376,761,10130
2016/12/14 21:00,7569,-402,5224,-1599,2315,761,10060
2016/12/14 21:15,9377,804,7249,71,2345,792,9075
2016/12/14 21:30,9109,0,7036,-1137,2193,822,8653
2016/12/14 21:45,9109,67,7143,-1421,2193,883,7949
2016/12/14 22:00,8774,469,6858,-1031,1980,853,8231
2016/12/14 22:15,10583,938,8457,-355,2163,883,8301
2016/12/14 22:30,10181,134,8173,-1066,2041,853,7949
2016/12/14 22:45,10114,670,8315,-320,1858,792,8442
2016/12/14 23:00,10114,134,8031,-746,1675,640,8864
2016/12/14 23:15,11387,1340,9204,142,1706,640,8723
2016/12/14 23:30,11387,1072,9808,0,1675,640,8864
2016/12/14 23:45,9980,804,7995,-426,1736,640,9215
2016/12/15 0:00,11721,1407,9523,391,1736,640,8934
2016/12/15 0:15,10650,1741,8919,888,1645,609,9004
2016/12/15 0:30,13195,2478,11300,1599,1858,731,8512
2016/12/15 0:45,13396,1674,11442,711,1553,640,8020
2016/12/15 1:00,13999,2880,12224,1173,1553,670,8371
2016/12/15 1:15,12793,1942,11442,604,1553,701,8231
2016/12/15 1:30,11119,1674,9310,391,1614,731,8160
2016/12/15 1:45,13396,3148,11691,1954,1736,701,8371
2016/12/15 2:00,11320,2076,9737,675,1675,701,8934
2016/12/15 2:15,9846,1072,8671,-71,1432,548,9426
2016/12/15 2:30,10784,1273,9417,213,1492,609,9286
2016/12/15 2:45,11052,1808,9630,497,1523,701,9004
2016/12/15 3:00,11320,1407,9666,213,1523,670,9145
2016/12/15 3:15,12324,1407,10518,675,1553,670,9215
2016/12/15 3:30,11855,1741,9950,249,1523,701,9215
2016/12/15 3:45,11655,1072,10127,142,1401,609,8864
2016/12/15 4:00,10114,1340,8706,355,1462,670,9286
2016/12/15 4:15,12659,1608,10909,355,1492,579,9567
2016/12/15 4:30,12793,1674,11869,995,1645,609,9849
2016/12/15 4:45,12391,1942,10732,711,1706,731,9919
2016/12/15 5:00,11521,2277,9914,782,1645,670,9567
2016/12/15 5:15,13597,2344,12082,1492,1828,670,9638
2016/12/15 5:30,12927,1474,10483,462,1888,670,9426
2016/12/15 5:45,12927,1541,11336,604,1980,640,9567
2016/12/15 6:00,12257,1474,10127,0,2163,640,9778
2016/12/15 6:15,11052,402,8813,-853,2254,670,9989
2016/12/15 6:30,12793,670,10447,-178,2345,640,9497
2016/12/15 6:45,11387,1005,9346,-142,2467,670,9145
2016/12/15 7:00,12659,1139,9452,-640,2711,731,9567
2016/12/15 7:15,12659,670,9879,-355,2802,761,9497
2016/12/15 7:30,12726,1005,9843,-71,2833,853,9989
2016/12/15 7:45,12391,1072,9417,-249,2955,822,10411
2016/12/15 8:00,11521,1072,9097,-320,2833,883,10130
2016/12/15 8:15,11186,1072,8315,-249,2559,944,10271
2016/12/15 8:30,11521,1407,8528,-107,2528,731,10693
2016/12/15 8:45,11454,1273,8599,-462,2619,1066,10833
2016/12/15 9:00,9645,1541,6858,-71,2863,1157,10552
2016/12/15 9:15,8774,603,6254,-1421,2680,975,10693
2016/12/15 9:30,9109,737,6325,-533,2955,1310,10200
2016/12/15 9:45,8908,335,6290,-817,2711,1097,10622
2016/12/15 10:00,10248,1340,6929,-107,2955,1249,9849
2016/12/15 10:15,9980,1139,7000,-1031,3259,1066,11537
2016/12/15 10:30,10985,1072,7356,-604,3107,1127,12170
2016/12/15 10:45,11052,1407,8102,-391,3411,1249,11326
2016/12/15 11:00,10181,871,7143,-746,3137,1036,11044
2016/12/15 11:15,9846,268,6432,-995,2924,883,11326
2016/12/15 11:30,8506,0,6219,-1599,2680,944,11326
2016/12/15 11:45,7569,-536,5615,-1919,2559,914,11537
2016/12/15 12:00,7703,-603,5010,-2310,2315,1036,12874
2016/12/15 12:15,7837,-67,5330,-1848,2284,883,12100
2016/12/15 12:30,7301,-402,4833,-1954,2284,944,11044
2016/12/15 12:45,8239,-335,5579,-1066,2284,975,10904
2016/12/15 13:00,8707,134,5934,-1386,2650,1005,12592
2016/12/15 13:15,8306,536,5828,-1066,2467,1097,12944
2016/12/15 13:30,8573,603,5828,-1173,2528,1157,12803
2016/12/15 13:45,9377,1072,6183,-462,2467,1157,12381
2016/12/15 14:00,9109,469,6290,-1173,2680,1066,12029
2016/12/15 14:15,8439,201,5686,-1208,2559,1218,11678
2016/12/15 14:30,8439,201,5650,-1279,2467,1097,11537
2016/12/15 14:45,8172,134,5828,-853,2559,1218,11326
2016/12/15 15:00,7837,402,5224,-1457,2498,1097,11537
2016/12/15 15:15,8038,-134,5437,-1457,2498,1097,11889
2016/12/15 15:30,7837,-134,5437,-1492,2345,975,11537
2016/12/15 15:45,8841,0,6041,-1492,2650,1127,10271
2016/12/15 16:00,9310,-201,6361,-1706,2711,761,10693
2016/12/15 16:15,9846,-67,6361,-1883,2711,1218,10693
2016/12/15 16:30,9846,-67,6361,-1883,2711,1218,10693
2016/12/15 16:45,9846,-67,6361,-1883,2711,1218,10693
2016/12/15 17:00,9846,-67,6361,-1883,2711,1218,10693
2016/12/15 17:15,9846,-67,6787,-1706,2711,1218,10693
2016/12/15 17:30,9645,-536,6538,-1954,3137,761,11115
2016/12/15 17:45,10047,-536,6752,-1883,3350,883,11748
2016/12/15 18:00,9913,-670,6645,-1883,3198,670,11678
2016/12/15 18:15,9645,-871,6432,-2025,3137,640,11607
2016/12/15 18:30,9779,-737,6716,-1919,3046,640,10622
2016/12/15 18:45,9511,-737,6503,-1777,2985,609,11185
2016/12/15 19:00,9511,-670,6467,-1777,3015,640,11467
2016/12/15 19:15,9444,-469,6610,-1599,2833,579,11396
2016/12/15 19:30,9176,-469,6290,-1741,2833,640,11607
2016/12/15 19:45,9042,-335,6005,-1670,2955,761,11115
2016/12/15 20:00,8707,-335,5899,-1421,2863,822,11115
2016/12/15 20:15,8105,-536,5330,-1741,2711,792,11185
2016/12/15 20:30,8172,-603,5437,-1777,2711,822,10904
2016/12/15 20:45,7703,-603,5046,-1777,2650,853,10622
2016/12/15 21:00,7770,-1741,5437,-3020,2376,822,10763
2016/12/15 21:15,9042,0,7071,-355,2132,609,11185
2016/12/15 21:30,8774,67,7214,-1173,2010,609,10130
2016/12/15 21:45,8640,0,6716,-1492,1858,609,9638
2016/12/15 22:00,9109,268,6752,-1208,1828,609,10130
2016/12/15 22:15,8975,-201,6858,-1421,2193,731,11044
2016/12/15 22:30,8707,-268,6681,-888,2102,670,11256
2016/12/15 22:45,9243,268,7676,-497,1980,670,11748
2016/12/15 23:00,9779,268,7640,-1031,2071,761,10904
2016/12/15 23:15,9444,335,7569,-36,2071,731,10904
2016/12/15 23:30,10650,737,9061,178,2071,761,10833
2016/12/15 23:45,10382,1005,8671,-284,1797,670,11115
2016/12/16 0:00,12458,2143,10767,817,1675,640,11115
